,smiles,xyz_file
538,CCCCO[C@H](C)O,molecule_75741
539,O=C1CCCC[C@]1(O)CO,molecule_243827
540,CCC(=O)c1cccnc1,molecule_244165
541,C=C(CCCC)OC,molecule_70429
542,C=C(C)COC(C)=O,molecule_243594
543,O=C1N=CN=C2C=NN[C@H]12,molecule_247744
544,NC/C=C/c1ccco1,molecule_206833
545,C[C@]1(OOO)CCCO1,molecule_284918
546,C=CC(=C)C1CC1,molecule_249785
547,CC(C)(CO)CCCO,molecule_32534
548,CC1=C(N)CC[C@H](N)C1,molecule_244961
549,C=C(C)[C@H](CC)C(=O)O,molecule_254336
550,CC1=NC=N/C1=C/NO,molecule_285814
551,CC1CCC(O)CC1,molecule_10554
552,N#CCc1cnccn1,molecule_245907
553,CC(C)(O)C[C@H](O)C(=O)O,molecule_256694
554,CCc1occc1O,molecule_285455
555,CCC#C[C@H](O)CC(C)C,molecule_132866
556,O=C(NC1CC1)C1CC1,molecule_22137
557,CC(=O)CC(C=O)C=O,molecule_202807
558,COCNCCOC(N)=O,molecule_38430
559,CCn1ccnc1CO,molecule_141711
560,C/N=C/C(C)(C)CCC#N,molecule_251549
561,CCOCn1nccn1,molecule_201112
562,O=C1N=C2CCCC[C@@H]2N1,molecule_250077
563,CC1(C)CC(=O)C(C)(C)N1,molecule_245923
564,CN1C=Cc2occc2C1,molecule_161872
565,C=CCC1C(=O)CCC1=O,molecule_255938
566,CC(C)N1CC=CC1=O,molecule_255415
567,Cc1coc(C=O)c1C,molecule_181648
568,COC(=O)C/C(C)=N/O,molecule_285711
569,Cc1ccc(/C=C/CO)o1,molecule_178634
570,CCC[C@H](CC(=O)O)OC,molecule_246050
571,CCCCC1C=CCC=C1,molecule_44750
572,CN[C@H](C)COC,molecule_207174
573,CN[C@H](C)C(=O)OC(C)C,molecule_148622
574,COCc1cc(C#N)no1,molecule_238593
575,CC(=O)CC(C)(C)N=O,molecule_131861
576,C=CCCN(C=C)C=O,molecule_202014
577,O=C1CCC2=C(CCN2)C1,molecule_251328
578,COc1ccoc1C(=O)O,molecule_169057
579,CC1=C(C)[C@H](O)CCC1,molecule_252816
580,CCCc1cc(N)on1,molecule_216317
581,CO[C@H](CC(C)=O)C1CC1,molecule_131701
582,N#CCC(=O)C1CC1,molecule_65481
583,CC(C)n1cccc1C=O,molecule_249637
584,O=C1CCC=CCN1,molecule_249836
585,N#C/C=C/C=O,molecule_249170
586,CCOC(=O)n1cccc1,molecule_39460
587,O=C1C=C[C@H](C(=O)O)N=N1,molecule_251448
588,CN1CC=C(C(N)=O)C=N1,molecule_285843
589,C#Cc1cccc(C#C)n1,molecule_257153
590,N#CC(N)C#N,molecule_44411
591,C[C@H]1C[C@@H](C)O[C@@H](C)O1,molecule_289525
592,CN1CC(=O)C=C(O)C1,molecule_285605
593,COC(=O)/C=C/CCC=O,molecule_26283
594,CCCC1=CC(=O)OC1,molecule_81615
595,CC(C)[C@H](O)C(C)(C)C=O,molecule_243679
596,Cc1ccc2c(n1)COC2,molecule_188918
597,CN/C=C1\CCOC1=O,molecule_198844
598,CC[C@@H]1CC1(C)C,molecule_252173
599,NN1CCCC1=O,molecule_246807
600,CCN1N=CCC1=O,molecule_184131
601,COC(=O)CCNC(C)C,molecule_110459
602,CCOC(=O)C[C@H](O)CO,molecule_182477
603,CCCCCCC1CC1,molecule_41310
604,COc1ccc(C(=O)O)[nH]1,molecule_195582
605,C=C(/C=C\C(=O)OC)OC,molecule_254484
606,C[C@@H]1NC(=O)[C@@H]1C,molecule_53957
607,C=COCCON,molecule_209262
608,COc1cc(C)ncc1N,molecule_226671
609,C[C@H](O)CCC#N,molecule_115008
610,Cc1cnc(CCN)nc1,molecule_224071
611,Cc1ccncc1C(N)=O,molecule_56665
612,O=Cc1cocc1C=O,molecule_55575
613,C=CC(=O)NCCC(=O)O,molecule_71065
614,CCCCC(C)(CC)CC,molecule_72264
615,OC[C@@H]1CO[C@H](CO)CO1,molecule_247847
616,CC(C)(C)c1ccncn1,molecule_245048
617,C=CC(=O)CC(=C)C,molecule_243794
618,C1CO[C@@H]2CCNC[C@@H]2C1,molecule_256599
619,CCOC(=O)C=C1CC1,molecule_158505
620,C=C=C1CC1,molecule_250238
621,OC1C2CCC1CC2,molecule_29422
622,COC1COC(C)OC1,molecule_201812
623,CC1(C)CO1,molecule_9900
624,CO[C@@H]1C=CC[C@@H](C=O)O1,molecule_208003
625,C=CCCC(=C)CO,molecule_152803
626,C/C=C/[C@@H]1CCN=N1,molecule_253995
627,CCN1CCC[C@H](O)C1,molecule_246035
628,O[C@@H]1CCOC1,molecule_7600
629,OOC1CCCCCC1,molecule_252852
630,COCC1=CC=CC1,molecule_61228
631,O=N/C=N/C1=CNC=CN1,molecule_284854
632,CCC1(CC)OCOO1,molecule_193443
633,N#Cc1ccnc(CO)c1,molecule_252712
634,CCCCN(COO)N=O,molecule_285526
635,CN1CC(=O)N(C)CC1=O,molecule_9009
636,CC(C)(C)CC(=O)CC=O,molecule_250473
637,CCOC(=O)C1=CCCC1,molecule_59825
638,COc1ncc(CN)cn1,molecule_224743
639,CCCO[C@@H]1CCNC1,molecule_219010
640,C1=CCC1,molecule_277637
641,CNC1=NC(=O)NOC1,molecule_133231
642,CC[C@H](C)CCC(C)=O,molecule_73886
643,O=c1cc(C2CC2)o[nH]1,molecule_248500
644,C1=COC2(C1)CCCCC2,molecule_243834
645,CCCn1nccc1C,molecule_96431
646,CCC(=O)[C@@H]1CCOC1,molecule_218770
647,NC(=O)N(O)C(N)=O,molecule_283861
648,Cc1cc(CN)cnc1N,molecule_201078
649,CO[C@@H]1C[C@H](C)[C@H](C)O1,molecule_186080
650,CC1(C)NCCO1,molecule_79142
651,Cc1[nH]c(=O)[nH]c(=O)c1O,molecule_283560
652,C1=NCCC1,molecule_48868
653,CC(=O)N1CC=CC1=O,molecule_255668
654,C=CC[C@](C)(O)CC#N,molecule_219438
655,CCC(CC)[C@](C)(O)CC,molecule_147741
656,C[C@H](N)C1CC1,molecule_23998
657,COc1ccncc1NN,molecule_187395
658,NC(=O)[C@@H]1CCOC1,molecule_254809
659,CC(=O)[C@]1(C)CCCO1,molecule_250805
660,N[C@@H]1CONC1=O,molecule_841
661,CCCn1nc(C)cc1C,molecule_20721
662,CCO[C@H](CC=O)C(C)C,molecule_149832
663,COC(C)(C)[C@H](O)C#N,molecule_246647
664,C=C(OCC)C(=O)OCC,molecule_249409
665,CC(C)C(C)(C)C(C)C,molecule_248374
666,COC1=CC(=O)C=CC1=O,molecule_31277
667,CCN1CCCC1=N,molecule_140899
668,O=C1CCC(=O)C(=O)O1,molecule_255209
669,Cc1ccc(=O)oc(=O)c1,molecule_163934
670,C=C[C@H](CC)OC(=O)O,molecule_244100
671,CO[C@@H]1CCC[C@@H](C=O)O1,molecule_169205
672,CC[C@@H]1C=CC=CC1,molecule_251925
673,COc1cc(N)cc(O)c1,molecule_285969
674,C[C@@H]1[C@@H](N)[C@@H](O)[C@H](O)[C@@H]1O,molecule_206520
675,Cc1ccc(C=O)c(O)c1,molecule_14319
676,O[C@@H]1C[C@@H]2C=CCC[C@@H]2O1,molecule_252330
677,COC=C(C)C,molecule_72730
678,CC(=O)CC(=O)NN,molecule_119604
679,CC[C@H](C)CC(=O)CO,molecule_182045
680,CNc1cc(O)cn1O,molecule_286189
681,C/C(C=O)=C\C#N,molecule_257500
682,C=CC[C@H](O)C(C)C,molecule_96940
683,CCCCCCC(=O)OO,molecule_15794
684,CC(C)(C)CC(C)(C)OO,molecule_49439
685,O=C1C=CC(=O)C(NO)=N1,molecule_285308
686,O=C1COC(=O)CN1,molecule_98943
687,CCCCCCC(=O)C#N,molecule_164226
688,CCCCC1(O)CCCC1,molecule_22278
689,C=Cc1cn[nH]c1,molecule_254500
690,CN1CCOC[C@@H]1CN,molecule_256157
691,C[C@@H]1CC[C@H](O)[C@@H]1O,molecule_250246
692,CCO[C@H](C)C(=O)C(O)O,molecule_250268
693,C/C(=C(\C)N(C)C)N(C)C,molecule_208233
694,O=Cc1cncc(C=O)c1,molecule_246534
695,CC1=CC(=O)CC1=O,molecule_250605
696,CC/C=C/O,molecule_126028
697,Cc1cc(O)cc(C#N)c1,molecule_285726
698,CCN(C)c1ccncn1,molecule_161414
699,CCN1CC(=O)C=C(C)C1,molecule_221646
700,CC(=O)N1CCNCC1,molecule_247748
701,C=CC1=CC(=O)CCC1,molecule_252075
702,COC1=C[C@H](C)C(=O)O1,molecule_218874
703,COc1ccccc1CN,molecule_54211
704,CCCn1ccc(=O)cc1,molecule_176380
705,CCc1cc(C)c(C=O)[nH]1,molecule_219914
706,CCCCC[C@@H]1OCOO1,molecule_243562
707,CCCC,molecule_277516
708,OCC1CNC1,molecule_176100
709,CC(C)(C)OC[C@H](O)CO,molecule_256963
710,COC/C=C/[C@H](C)O,molecule_155876
711,CC[C@H](C)[C@H](C)C(C)(C)C,molecule_252941
712,O=C1C=C2CCC2=CC1=O,molecule_245341
713,C#CCC[C@H](C)O,molecule_284427
714,COC1=NCCCC[C@@H]1C,molecule_254950
715,CC[C@H](O)CC(C)C,molecule_12226
716,C#CCNCC(=O)O,molecule_284421
717,O=c1cc1O,molecule_278047
718,CN(C#N)c1cccnn1,molecule_165333
719,CCCC(=O)OCC(C)=O,molecule_256447
720,COCC1CC(=O)C1,molecule_227441
721,CN1CC[C@H](C#N)C1,molecule_247441
722,O=C=NCCN=C=O,molecule_17481
723,CCNC[C@H](C)N(C)C,molecule_222689
724,CCn1nc(C)nc1C,molecule_96653
725,Cn1c(C=O)ccc1CO,molecule_250548
726,O[C@H]1C[C@H]2CNC[C@@H](C1)C2,molecule_289574
727,CCNCc1noc(C)n1,molecule_223206
728,Nc1ncc(C=O)c(N)n1,molecule_249197
729,CCC[C@H](O)c1ccco1,molecule_39149
730,Cc1cc(N)c(CN)cn1,molecule_167225
731,N#C/C=C/C1CCCCC1,molecule_249387
732,CC(=O)C=C(C)C,molecule_5784
733,CNc1nccnc1C#N,molecule_141218
734,CCCCCNCC(C)C,molecule_162688
735,C=C(C)NC(=O)OC(C)C,molecule_254018
736,CC[C@](C)(CCO)[C@H](C)O,molecule_201158
737,O=Cc1ccccn1,molecule_20276
738,CNc1ncncc1C#N,molecule_70065
739,CC(C)C[C@](C)(O)C#N,molecule_38679
740,CC[C@]1(C)OC1(C)C,molecule_168195
741,Nc1cncnc1,molecule_10713
742,CCN(O)CC(=O)O,molecule_285913
743,O=Cc1ccc(C=O)[nH]1,molecule_106634
744,C[C@H](N)C(C)(C)C#N,molecule_231198
745,CC/C=C/CC/C=C/CC,molecule_256644
746,C#CCCC,molecule_12711
747,C[C@H](CON)CN(C)C,molecule_217615
748,CCN1CCC(=O)NC1=O,molecule_52880
749,C[C@](N)(CCCN)C(=O)O,molecule_246252
750,O=C1C=NC(=O)C=N1,molecule_169621
751,NC(=O)NCC1CC1,molecule_254638
752,CON1CC(C)(C)C1=O,molecule_155336
753,CCC(CC)(CC)OC,molecule_127819
754,C[C@H]1C=CCCC1,molecule_289633
755,CN1C[C@@H](N)[C@H](O)C1,molecule_236363
756,CN(C)CC1(N)CCCC1,molecule_227681
757,NC(=O)c1ccon1,molecule_92435
758,CN(C)CCN(C)C=O,molecule_78827
759,O=C1CCCCN1,molecule_5844
760,CO/N=C/c1cnccn1,molecule_149623
761,C(=C1CCCCC1)[C@@H]1CO1,molecule_257304
762,C[C@@H]1CC[C@](C)(O)C1,molecule_248932
763,CCN(CC)C(C)(C)CO,molecule_88284
764,CC[C@@H]1OC=N[C@H]1C(N)=O,molecule_153209
765,CN(C)CC1OCCCO1,molecule_42662
766,NC(=O)C1(CO)CC1,molecule_228598
767,COC(C#CC=O)OC,molecule_188609
768,CC(C)N1C(=O)C=CC1=O,molecule_243872
769,CCCC1=NCCN1C,molecule_182665
770,CC(C)(C)c1cc(=O)[nH][nH]1,molecule_255851
771,c1cnn2ccnc2c1,molecule_15116
772,CCOCc1ccncc1,molecule_138556
773,CCCCC/N=C/N(C)C,molecule_175522
774,C[C@@H]1CC=CC(=O)O1,molecule_4182
775,CCOCCON,molecule_121175
776,CC(=O)Nc1ccoc1,molecule_130830
777,CC(C)O[C@H](C)C(=O)O,molecule_163554
778,CC(C)C(=O)C=O,molecule_74618
779,C#CC[C@H](O)COC,molecule_284996
780,CC1=C[C@H](C)C(=O)N1C,molecule_169189
781,CN(N)c1nc(=O)cn[nH]1,molecule_134843
782,Cc1ccnc(C)n1,molecule_65914
783,C[C@@H]1CN(C)N=C(N)O1,molecule_248338
784,C#CC(=O)O,molecule_7898
785,CC1=COC(C)(C)C1=O,molecule_104145
786,c1cc2c(cn1)OCOC2,molecule_242840
787,CC(C)(O)C#C[C@]1(C)CO1,molecule_249870
788,CC(C)C[C@H](O)C=O,molecule_209336
789,CCNCC(C)=O,molecule_130372
790,O=C1CCC1=O,molecule_98487
791,CC[C@H](N)NCCCN,molecule_251503
792,CCCC(=O)CC(=O)CC,molecule_246600
793,Nc1onc2c1CNCC2,molecule_254443
794,CC1=C(O)CCCC1=O,molecule_283632
795,CCN(CC)[C@H](C)C#N,molecule_45863
796,CNCCCCCN,molecule_96743
797,C[C@H](O)/C=C/C#N,molecule_165246
798,C[C@H](CO)OCCCO,molecule_192626
799,C=C(C)C(C)(C)N,molecule_218733
800,CC1(C)C=CC=CC1,molecule_250977
801,COC(N)(OC)OC,molecule_40548
802,CN(C)C/C=C/C(N)=O,molecule_203774
803,CCCC(=O)C(=O)OC,molecule_52592
804,CC(=O)OCC1CCC1,molecule_251914
805,O=C1C=C(O)CCC1,molecule_283913
806,CC(=O)[C@](C)(O)CO,molecule_18365
807,CC1=CCCCC1,molecule_10746
808,CCN(CO)N=O,molecule_167307
809,O=C1CNN1,molecule_246243
810,CC(C)(C)C(N)=O,molecule_14538
811,C=C(C)[C@](C)(O)C(=O)O,molecule_248622
812,O=C1CC=C(CO)O1,molecule_252924
813,COC(=O)[C@H](O)CC(C)C,molecule_107545
814,CCCO[C@H](CC)CN,molecule_221719
815,C=C1CCC(=O)C=C1C,molecule_252280
816,OC[C@H](O)c1ccccn1,molecule_245271
817,C/C=C\OCC(C)C,molecule_248418
818,CC(=O)/C=C/N(C)CCO,molecule_208189
819,Cc1cc(=O)[nH]c(=O)n1O,molecule_284233
820,Cc1cc(=O)nc(NO)[nH]1,molecule_284751
821,C=C=CC=C,molecule_60889
822,N#Cc1ccc(CN)cc1,molecule_247366
823,C[C@@H]1CC(=O)NN1,molecule_245491
824,C/N=N/c1ccccc1,molecule_245554
825,O=C=NC1C2C=CC1C=C2,molecule_180957
826,CCCNC(=O)OCCO,molecule_75182
827,CNC(=O)[C@H](C)CN,molecule_200517
828,CCn1nc(N)ccc1=O,molecule_193604
829,CC(C)[C@@H]1CC(=O)N1,molecule_247128
830,CNC(=O)N1CCCCC1,molecule_103200
831,CCN(CC)CN(C)O,molecule_286074
832,CC#Cc1ccncc1,molecule_172132
833,CNC(=O)C[C@H](O)CN,molecule_201699
834,CC(C)c1ccn(C)c1,molecule_205388
835,C[C@@H]1OCO[C@H](CO)[C@@H]1O,molecule_213054
836,C[C@H](O)CCCO,molecule_12646
837,Cn1cccc1CCO,molecule_254567
838,Cc1cccc2nncn12,molecule_47420
839,COC(=O)C1(C)CCC1,molecule_159843
840,C#C[C@H](C)OC,molecule_284310
841,CCC/C(C)=C/COC,molecule_124937
842,C=Cc1cnn(C)c1,molecule_251986
843,c1cnc2ncncc2n1,molecule_242589
844,CCCCn1cnnc1N,molecule_208738
845,CC(=O)CC1(C)CC1,molecule_64625
846,CC1=C[C@H](C)OC(C)=C1,molecule_248161
847,C[C@H](O)c1ccon1,molecule_233794
848,CCCO[C@H](C)CC=O,molecule_168708
849,CCCC[C@@H]1CC(C)=NO1,molecule_256716
850,CON(C=O)C(=O)C(C)C,molecule_192962
851,COCCC1=CCC1,molecule_192780
852,NCC1(CO)CCCCC1,molecule_244407
853,Nc1ncnc2c1CNC2,molecule_244335
854,C[C@]12C=CC=C[C@H](C=C1)C2,molecule_254876
855,Cc1cc(C)c(C)c(O)c1,molecule_283540
856,Cn1cc(/C=N/O)cn1,molecule_284792
857,CC(C)(/C=N/O)N=O,molecule_285202
858,C=C[C@H](O)/C=C/C,molecule_19364
859,Nc1ccncc1C(=O)O,molecule_243315
860,NC(=O)NCCCC(=O)O,molecule_29688
861,C=Cc1ccc(C#N)cc1,molecule_245046
862,CCC(=O)[C@H](C)CC(C)=O,molecule_254952
863,CC[C@H](N)CC1CC1,molecule_222874
864,N[C@H](O)CC(=O)O,molecule_243382
865,CNCc1ccnc(C)n1,molecule_223515
866,O=C1NN=CC2=NN=C[C@H]12,molecule_247634
867,C=CCC(C)(CO)CO,molecule_249984
868,C=CCCOC/C=N/O,molecule_286254
869,C[C@]1(O)C=CCC1,molecule_251962
870,CCN(CC)CCN,molecule_2752
871,O=C(O)c1cc(=O)cco1,molecule_243169
872,C/C=C/OC(OC)OC,molecule_255741
873,COCCC1=CC=CC1,molecule_172777
874,CN(C)C1(C(N)=O)CC1,molecule_199816
875,CC(C)=C=CO,molecule_285164
876,CC[C@H](C)C(=O)OC(C)C,molecule_147146
877,COC(=O)n1nccn1,molecule_186396
878,C/C=C(C)/C=C(\C)C=O,molecule_254942
879,On1cncc2ncnc1-2,molecule_284510
880,COC(OC)n1ccnc1,molecule_134419
881,COC[C@@H]1COCCN1,molecule_247051
882,CCOCCNN,molecule_106536
883,CNCC(N)=O,molecule_45534
884,CCCn1ncnc1CO,molecule_203400
885,CC(=O)c1cncc(N)c1,molecule_222183
886,CONCC1CCCCC1,molecule_239748
887,COC=C1CCOCC1,molecule_179923
888,OC1=CC=CCC1,molecule_285562
889,c1ccn(C[C@@H]2CO2)c1,molecule_252038
890,CC1(O)CCOCC1,molecule_57941
891,CC(=O)O[C@@H]1CCC[C@@H]1C,molecule_249747
892,C=C(C=O)C(C)C,molecule_40718
893,C[C@H]1CC[C@@H](C)CC1,molecule_277549
894,CCC[C@H](CC)CNC,molecule_196761
895,C#C[C@](C)(O)C1CC1,molecule_283860
896,N#CC[C@@H]1CCCC1=O,molecule_252613
897,CCC[C@@H]1CCCCC1=O,molecule_242599
898,CCCC[C@@H](N)CCO,molecule_229197
899,CC(C)CC(C)(C)CN,molecule_111872
900,C=CCCOCC=O,molecule_205864
901,Cn1ccc(N)c1,molecule_155238
902,O=C1CCN(O)C(=O)N1,molecule_284555
903,C#CC(=O)OC,molecule_283583
904,CC(C)[C@H](N)CCO,molecule_40290
905,CCCc1nn[nH]n1,molecule_66046
906,Cc1nc(CN)co1,molecule_227414
907,CC1(CCN)OCCCO1,molecule_204654
908,O=CC1=CCC=C1,molecule_247452
909,OC[C@H]1C=C[C@H]1CO,molecule_257370
910,CC[C@H](C)CC1CCCC1,molecule_119099
911,C=C[C@@H]1OC[C@H](CO)O1,molecule_245465
912,C1=C[C@@H]2[C@H](C1)[C@@H]1C=C[C@H]2C1,molecule_1152
913,CC(C)CC[C@H](O)C(C)C,molecule_76603
914,CC1CC(=O)CC(=O)C1,molecule_245482
915,CC(C)Oc1ccco1,molecule_177300
916,CC(C)=C1[C@@H]2CCCC[C@H]12,molecule_253039
917,C[C@@H]1OCNC1=O,molecule_246569
918,OC/C=C/[C@H](O)CCCO,molecule_254194
919,CO/C=C/C#CC(C)(C)O,molecule_244382
920,Cc1ncc(C#N)[nH]1,molecule_183799
921,COC(=O)[C@@H]1CC(=O)O1,molecule_195697
922,COc1cnc(CN)cn1,molecule_230098
923,Cc1cc(N)n(N)c(=O)c1,molecule_218935
924,CCc1ccc(NN)cc1,molecule_119702
925,NOCc1ccc(O)cc1,molecule_283692
926,CC/C=N/N=C(N)N,molecule_253201
927,CCOCC(C)(C)C(=O)O,molecule_188718
928,C[C@H](O)C[C@@H]1CO1,molecule_250872
929,O=C1CC(O)C1,molecule_69000
930,CCC[C@H](O)CCN,molecule_69169
931,CCC1=NC(C)(C)CO1,molecule_245913
932,C=CCCC1CCCCC1,molecule_245680
933,C#CC(C)(CC)CC,molecule_283580
934,C1CCC2=C(C1)COC2,molecule_257009
935,CCC(C)(C)[C@@H]1CCCO1,molecule_256369
936,CC(C)C(=O)N1CC1,molecule_249097
937,CO[C@](C)(O)CC(C)=O,molecule_190049
938,CCCC/C=C/OC(C)=O,molecule_250863
939,COCC#CC(=O)O,molecule_85708
940,C/C(=N/N)c1ccccn1,molecule_254195
941,CC1=NC[C@H](CO)O1,molecule_212754
942,CCc1[nH]c(=O)ccc1C,molecule_178350
943,O=CC1=CCC(O)=CO1,molecule_283925
944,CN1CCCCN1C,molecule_88739
945,CC(CO)(CO)CO,molecule_1229
946,CCC1(C)OCCO1,molecule_5505
947,CC(C)CN(C)N(C)C,molecule_151035
948,C1NON1,molecule_246787
949,CNC[C@H](O)c1ccoc1,molecule_212480
950,CC(C)=C1N=CC(=O)O1,molecule_247755
951,COC(=O)CCCCO,molecule_277633
952,C1=CCC=C=CCCCC=1,molecule_254731
953,Cc1ccc(C)c(CO)c1,molecule_120504
954,c1ccc(NC2CC2)cc1,molecule_251157
955,CCC(C)(C)CC#N,molecule_108828
956,O[C@@H]1C=C[C@@H]2O[C@@H]2[C@@H]1O,molecule_257307
957,CCC(=O)NCCN,molecule_17119
958,CC(C)c1cc(N)n[nH]1,molecule_125540
959,C[C@@H]1CO[C@H](O)C1,molecule_99521
960,CCCCCCCCON,molecule_137727
961,C[C@H](C=O)n1cccc1,molecule_252890
962,CNCC1CCC1,molecule_149107
963,C=C1C=CN=C1,molecule_253579
964,CC(=O)O[C@H](C)OC=O,molecule_190120
965,CC(=O)NC1CCCC1,molecule_87640
966,Cn1nnc(CO)n1,molecule_253473
967,CC/C=N/NC(C)=O,molecule_36606
968,C1=CC=C[C@@H]2CC[C@@H]2C=C1,molecule_251407
969,CCCCn1cc(O)cn1,molecule_285582
970,CCCCOCC(C)=O,molecule_165842
971,C[C@H](CC#N)NN,molecule_7110
972,O=C1CCCC[C@H](OO)N1,molecule_247117
973,Cc1cccn1CCCO,molecule_214567
974,C/C=C(/O)CC(C)=O,molecule_285886
975,C=C(C(C)=O)C(C)=O,molecule_88812
976,C[C@H](O)C(=O)C1CC1,molecule_249929
977,CNC(=O)CCC(=O)O,molecule_565
978,CC(C)(C)[C@H](O)C1CC1,molecule_249800
979,CCOC(=O)NOC,molecule_37209
980,O=C(O)C1(CO)CC1,molecule_112938
981,CC(C)(N)C(C)(C)CO,molecule_224523
982,C=CC[C@@H]1CNCCO1,molecule_243463
983,CC1(C)C(C(=O)O)C1(C)C,molecule_68262
984,CC(=O)N[C@H](C)C(C)(C)C,molecule_249673
985,CC#C/C=C/C=C/[C@H](C)O,molecule_252337
986,C=CCCC(=O)C(C)(C)C,molecule_116444
987,Cc1ccc(NC#N)nc1,molecule_164214
988,COCCNCCCO,molecule_121036
989,CC(C)C1NCCN1,molecule_252165
990,C[C@@H]1N(O)CC1(C)C,molecule_285621
991,CC1=CC(C)(C)OC1=O,molecule_252544
992,NC(=O)N(C=O)CCCO,molecule_256609
993,Cc1ccnn1CCCN,molecule_44121
994,CCO[C@H](C)O[C@H](C)CO,molecule_255362
995,CC(C)C#C[C@H](C)O,molecule_84094
996,O=N/C=C1/NC=CO1,molecule_284524
997,CO/C=C(\C#N)C(=O)O,molecule_277677
998,CNC1(C(N)=O)CCCC1,molecule_229771
999,C=C1C=CC(=O)C=C1,molecule_8579
1000,NCC1(N)CCCCCC1,molecule_245893
1001,CCC(=O)C(=O)CC(C)C,molecule_244856
1002,Cc1c[nH]c(=O)c(O)c1O,molecule_285725
1003,CCn1ncc(C#N)c1N,molecule_43072
1004,CNCc1noc(C)n1,molecule_227707
1005,C=CC(=C)C#N,molecule_245922
1006,COC(C[C@H](C)CN)OC,molecule_234771
1007,Cc1ncc(CO)c(N)n1,molecule_242554
1008,C#CCNC,molecule_49905
1009,C[C@@H]1CC=CCC1=O,molecule_250885
1010,C=C(C)OCCO,molecule_108001
1011,Cc1cncc(C)c1N,molecule_111501
1012,CCCCCC(=O)[C@H](C)O,molecule_116799
1013,Cc1[nH]nc2ccncc12,molecule_187428
1014,C#CCN(C)C(=O)NC,molecule_285892
1015,CCC(CC)(CC)C(C)C,molecule_252944
1016,Cc1nncn1C,molecule_71125
1017,C[C@H](O)CCCCO,molecule_17344
1018,Cc1ccc(CO)o1,molecule_37175
1019,CC(C)(C)CCCC=O,molecule_123527
1020,C/C(C#N)=N\NC(N)=O,molecule_249708
1021,N#CCCO[C@@H]1CCCO1,molecule_255275
1022,Cc1cn(C)nc1C(=O)O,molecule_170022
1023,CCCc1nnco1,molecule_61880
1024,CC(=O)Cc1ccnnc1,molecule_188744
1025,CCCCCC/C=N/O,molecule_283516
1026,C=CO[C@H](C)CC,molecule_244349
1027,CC1(C)NOC(=O)[C@H]1N,molecule_188196
1028,COCc1cc(C=O)no1,molecule_222455
1029,C=CCC(C)(O)CC=C,molecule_87446
1030,CC#C[C@@H]1O[C@@H](C)[C@@H](C)O1,molecule_289456
1031,Oc1cccc2c1CC=C2,molecule_283691
1032,C=C(C)C(C)(OC)OC,molecule_244337
1033,COC(=O)c1ccn(C)n1,molecule_1537
1034,CC(C)Cn1cncn1,molecule_170731
1035,CC1=NC(=O)CO1,molecule_154498
1036,c1cc2c(cn1)CCNC2,molecule_250758
1037,CNC(=O)/C(=C/N)C(C)=O,molecule_157192
1038,Cc1c(N)cccc1NO,molecule_285654
1039,O=C1CCC=CCC1,molecule_248955
1040,NC[C@H](O)C1CCC1,molecule_256755
1041,C[C@H](O)COC(N)=O,molecule_16371
1042,Cc1cc(C)c(C)nc1C,molecule_36670
1043,Cc1cc(C#N)[nH]c1C,molecule_88776
1044,CC(C)(C=O)CCC=O,molecule_140736
1045,C=C(C=C(C)C)CCCC,molecule_255984
1046,O=C(O)Nc1cnccn1,molecule_246756
1047,C=CCn1cccc1C=O,molecule_179429
1048,CC1=CC(=O)N(C)[C@@H]1C,molecule_203272
1049,CC1=NN(C)CCN1C,molecule_255000
1050,CC(C)NC(=O)C1CC1,molecule_246111
1051,C[C@H]1O[C@@H](O)[C@H](O)[C@H]2O[C@@H]12,molecule_211328
1052,CCC[C@H]1C[C@@H]1C(=O)OC,molecule_198785
1053,COC(=N)COCCO,molecule_191276
1054,O=C(O)CNCC(=O)O,molecule_5823
1055,CC(=O)OCC=C(C)C,molecule_21083
1056,CC(C)CCCCCO,molecule_24219
1057,O=CC[C@@H]1CCCCC1=O,molecule_252731
1058,O/N=C/CCC/C=N/O,molecule_284030
1059,C=CCCC(=O)OC(C)C,molecule_137260
1060,C[C@H](O)c1ccncn1,molecule_225285
1061,COCc1cc(N)n(C)n1,molecule_229543
1062,CCc1cc(CN)ccn1,molecule_213843
1063,CC1=CC(=O)C(C)=CC1=O,molecule_5598
1064,Cc1nccnc1C=O,molecule_87991
1065,CCC/C=C(\C)O,molecule_285702
1066,Nc1nnc2n(N)cnn12,molecule_247707
1067,CC(C)Oc1cn[nH]c1,molecule_67096
1068,O=CNNc1ccccc1,molecule_243345
1069,NC1=N[C@H](O)C=CN1,molecule_242688
1070,CCCCCCC(N)N,molecule_142728
1071,CCN1CC[C@H](N)C1,molecule_58785
1072,CC(=O)NCCCCCN,molecule_36555
1073,CCNc1cnoc1C,molecule_212985
1074,CC(=O)c1cnn(C)c1,molecule_251596
1075,CC(=O)CC(=O)NC(C)=O,molecule_89842
1076,C1C[C@@H]2NC[C@H]12,molecule_242793
1077,C#CCN(C)C(C)C,molecule_285813
1078,CC[C@@H]1NC[C@H](N)N1O,molecule_286011
1079,CC(C)CO/C=C/CO,molecule_169933
1080,CC(=O)N[C@@H]1CCOC1=O,molecule_252730
1081,CC(=O)[C@@H]1CCC[C@H](C)C1,molecule_247000
